,week,lat,lng,Vol
7513,2021-09-27T00:00:00,40.69231010068712,-73.90289396323003,3217.627659574468
7514,2021-09-27T00:00:00,40.69251771026114,-73.90268748362904,3173.4627659574467
7515,2021-09-27T00:00:00,40.71074436909563,-73.72718895365915,3129.2978723404253
7516,2021-09-27T00:00:00,40.72515581740442,-73.81608735027426,3085.132978723404
7517,2021-09-27T00:00:00,40.72532908379425,-73.81594901860548,3040.9680851063827
7518,2021-09-27T00:00:00,40.72536748932798,-73.81619602180136,2996.8031914893613
7519,2021-09-27T00:00:00,40.76262445702542,-73.8366623306069,2952.6382978723404
7520,2021-09-27T00:00:00,40.76278233747352,-73.83672544348083,2908.473404255319
7521,2021-09-27T00:00:00,40.828275542681446,-73.88373128212498,2864.308510638298
7522,2021-09-27T00:00:00,40.88483476261892,-73.8302645964043,2820.1436170212764
7523,2021-09-27T00:00:00,40.884925440457984,-73.83045519524156,2775.978723404255
7524,2021-09-27T00:00:00,40.88500659410685,-73.8302463762753,2731.8138297872338
7525,2021-09-27T00:00:00,40.88514360702061,-73.83032014813278,2687.6489361702124
7526,2021-09-27T00:00:00,40.65475758538235,-73.86033479975688,2643.484042553191
7527,2021-09-27T00:00:00,40.655047924893026,-73.86011337288707,2599.3191489361698
7528,2021-09-27T00:00:00,40.67156783487725,-73.9987410334215,2555.154255319149
7529,2021-09-27T00:00:00,40.686135431747005,-73.72609611778323,2510.9893617021276
7530,2021-09-27T00:00:00,40.76760677237661,-73.83743613690496,2466.824468085106
7531,2021-09-27T00:00:00,40.76971644531165,-73.83618175993048,2422.659574468085
7532,2021-09-27T00:00:00,40.845809934348885,-73.93537777731653,2378.4946808510635
7533,2021-09-27T00:00:00,40.8458473393462,-73.93254725333263,2334.329787234042
7534,2021-09-27T00:00:00,40.84644800074147,-73.93496316690899,2290.164893617021
7535,2021-09-27T00:00:00,40.636154199406526,-73.95349068876486,2246.0
7536,2021-09-27T00:00:00,40.63819780166467,-73.95388463929123,5322.0
7537,2021-09-27T00:00:00,40.6653454796157,-73.7288500189075,7403.117647058823
7538,2021-09-27T00:00:00,40.66553034163259,-73.72879918110662,9484.235294117647
7539,2021-09-27T00:00:00,40.67182687397347,-73.99832563843762,11565.35294117647
7540,2021-09-27T00:00:00,40.68241902283592,-73.8440359013284,13646.470588235294
7541,2021-09-27T00:00:00,40.682489878391834,-73.84423233298628,15727.588235294117
7542,2021-09-27T00:00:00,40.682579878362965,-73.84391045107834,17808.70588235294
7543,2021-09-27T00:00:00,40.69065813255454,-73.7265498609099,19889.823529411762
7544,2021-09-27T00:00:00,40.69772716595681,-73.90811879759133,21970.941176470587
7545,2021-09-27T00:00:00,40.70121185321864,-73.91170080211367,24052.058823529413
7546,2021-09-27T00:00:00,40.57790663633554,-73.96004708607961,26133.176470588234
7547,2021-09-27T00:00:00,40.58090320024625,-73.96775124176165,28214.294117647056
7548,2021-09-27T00:00:00,40.580919102556315,-73.96718199092645,30295.41176470588
7549,2021-09-27T00:00:00,40.74877999065899,-73.98431094383886,32376.529411764706
7550,2021-09-27T00:00:00,40.74925487555899,-73.98444166708285,34457.647058823524
7551,2021-09-27T00:00:00,40.74955428801297,-73.98322115922859,36538.76470588235
7552,2021-09-27T00:00:00,40.80870855640198,-73.95566096186374,38619.882352941175
7553,2021-09-27T00:00:00,40.80872463799795,-73.95594043871121,40701.0
7554,2021-09-27T00:00:00,40.808919269766704,-73.95579875589932,42782.117647058825
7555,2021-09-27T00:00:00,40.84630487991159,-73.86092472306075,44863.23529411764
7556,2021-09-27T00:00:00,40.771761322069274,-73.99080536049033,46944.35294117647
7557,2021-09-27T00:00:00,40.77261188710476,-73.99280886637773,49025.470588235294
